province,type_property,subtype_property,price,state_of_property,heating_type,sun_exposure,livable_surface,epc_score,latitude,longitude,facades,bedrooms,bathrooms,toilets,terrace,garden,garage,swimming_pool,flooding_area_type,construction_year
namur,house,villa,480000.0,new,fuel_oil,south_west,140.0,not_specified,50.3453749,5.0922322,3,3.0,1,2,1,1,0,0,(information_not_available),2023.0
namur,house,villa,455000.0,new,fuel_oil,south_west,140.0,not_specified,50.3453749,5.0922322,3,3.0,1,2,1,1,0,0,(information_not_available),2023.0
namur,house,residence,245000.0,to_be_renovated,fuel_oil,south_east,21.0,g,50.5024503,4.8049599,2,4.0,1,2,1,1,0,0,possible_flooding_area,1930.0
namur,house,residence,330000.0,normal,not_specified,south,16.0,d,50.1157434,4.9407631,4,4.0,1,1,1,1,1,0,no_flooding_area,1968.0
namur,house,residence,285000.0,not_specified,fuel_oil,not_specified,16.0,not_specified,49.96054,4.92748,4,6.0,6,0,1,1,1,0,(information_not_available),
namur,house,residence,167000.0,normal,fuel_oil,not_specified,15.0,g,50.289785,4.3987886,4,2.0,1,1,1,1,1,0,no_flooding_area,1950.0
namur,house,residence,259000.0,normal,not_specified,south,180.0,not_specified,50.4977851,5.1222342,3,3.0,1,0,0,1,1,0,(information_not_available),
namur,house,residence,299000.0,normal,gas,south_west,204.0,c,50.46626995,4.65968221,2,5.0,1,2,1,1,0,1,(information_not_available),1899.0
namur,house,residence,360000.0,normal,gas,not_specified,199.0,c,50.4630166,4.8472428,3,6.0,2,0,0,1,0,0,(information_not_available),1954.0
namur,house,residence,349000.0,not_specified,fuel_oil,west,115.0,e,50.4569305,4.81796247,4,3.0,1,1,1,1,1,0,no_flooding_area,1976.0
namur,house,residence,495000.0,new,fuel_oil,north,145.0,a,50.59525,4.67689,4,4.0,1,2,1,1,0,0,(information_not_available),2024.0
namur,house,residence,430000.0,not_specified,electricity,south_west,162.0,c,50.53391,4.74584,4,4.0,1,1,1,1,1,0,(information_not_available),1993.0
namur,house,mixed_building,1250000.0,normal,gas,not_specified,750.0,not_specified,50.4674593,4.8718068,4,3.0,1,0,0,0,0,0,(information_not_available),
namur,house,residence,225000.0,not_specified,fuel_oil,not_specified,247.0,not_specified,49.98081,4.93707,3,3.0,1,2,1,1,0,0,no_flooding_area,
namur,apartment,apartment,250000.0,fully_renovated,gas,east,80.0,not_specified,50.1596036,5.2221665,1,2.0,1,1,1,0,1,0,no_flooding_area,
namur,apartment,apartment,160000.0,not_specified,not_specified,not_specified,79.0,not_specified,50.1596036,5.2221665,3,1.0,1,0,1,0,0,0,(information_not_available),1985.0
namur,house,residence,135000.0,to_be_renovated,fuel_oil,not_specified,233.0,e,50.1596036,5.2221665,3,5.0,1,1,0,1,0,0,no_flooding_area,
namur,house,residence,89000.0,to_be_renovated,fuel_oil,not_specified,148.0,e,50.1596036,5.2221665,3,2.0,1,1,0,1,0,0,no_flooding_area,
namur,house,residence,230000.0,not_specified,fuel_oil,south,205.0,e,50.4896345,5.0277233,4,3.0,1,2,1,0,1,0,(information_not_available),
namur,house,mixed_building,205000.0,normal,gas,west,30.0,d,50.5738402,5.0013107,3,1.0,1,2,1,0,0,0,no_flooding_area,1920.0
namur,house,residence,499000.0,excellent,fuel_oil,not_specified,20.0,e,50.32233,5.00575,4,4.0,1,2,1,1,1,0,no_flooding_area,2000.0
namur,apartment,apartment,169000.0,normal,gas,not_specified,68.0,c,50.2340362,4.9169434,2,1.0,1,1,0,0,0,0,no_flooding_area,
namur,apartment,apartment,190000.0,to_be_renovated,not_specified,not_specified,67.0,b,50.37781136,4.86948781,1,1.0,1,1,1,0,0,0,(information_not_available),1999.0
namur,house,bungalow,247000.0,excellent,gas,not_specified,87.0,b,50.3005476,5.3570678,4,2.0,1,0,1,1,0,0,(information_not_available),2020.0
namur,apartment,triplex,295000.0,new,gas,south_east,15.0,b,50.4637894,4.8654526,2,2.0,1,2,1,0,0,0,no_flooding_area,1932.0
namur,house,residence,715000.0,excellent,gas,north_west,450.0,a,50.39052508,4.80834136,4,8.0,3,0,1,1,0,0,no_flooding_area,2022.0
namur,house,residence,225000.0,normal,not_specified,not_specified,25.0,c,50.1003926,4.9059609,4,2.0,1,1,1,1,0,0,no_flooding_area,1932.0
namur,house,residence,50000.0,not_specified,not_specified,not_specified,120.0,not_specified,50.4849039,5.0970719,3,3.0,1,0,0,1,0,0,(information_not_available),
namur,house,residence,435000.0,excellent,not_specified,not_specified,155.0,not_specified,50.5990514,4.9307715,4,3.0,1,2,0,1,0,0,no_flooding_area,2015.0
namur,house,villa,220000.0,to_renovate,fuel_oil,not_specified,17.0,d,50.3725125,5.0220313,2,2.0,1,1,1,1,1,0,no_flooding_area,1947.0
namur,house,villa,259000.0,to_renovate,fuel_oil,not_specified,16.0,e,50.372635,5.0220295,3,5.0,1,2,1,1,1,0,no_flooding_area,1947.0
namur,house,villa,310000.0,excellent,gas,not_specified,15.0,not_specified,50.1499389,4.9098691,3,4.0,1,0,1,1,0,0,no_flooding_area,
namur,house,residence,375000.0,normal,gas,south_west,15.0,d,50.1636476,5.2161369,3,4.0,2,2,1,1,1,0,no_flooding_area,
namur,house,residence,340000.0,excellent,not_specified,not_specified,16.0,c,50.20481,4.86481,3,5.0,2,1,1,1,0,0,no_flooding_area,
namur,house,residence,380000.0,normal,fuel_oil,not_specified,17.0,d,50.35009,4.96124,3,3.0,1,1,1,1,0,0,no_flooding_area,1900.0
namur,house,residence,65000.0,to_be_renovated,fuel_oil,north_east,118.0,g,50.2526078,4.60267507,2,3.0,1,1,1,0,1,0,(information_not_available),
namur,house,chalet,189000.0,excellent,electricity,not_specified,60.0,d,50.2942094,5.3207026,4,2.0,1,0,1,0,0,0,(information_not_available),2021.0
namur,house,residence,349500.0,normal,fuel_oil,south,258.0,f,50.2025247,4.8636234,4,4.0,1,3,0,1,1,0,no_flooding_area,1892.0
namur,house,residence,379000.0,normal,not_specified,not_specified,269.0,g,50.43896,4.79566,3,4.0,1,2,1,1,0,0,no_flooding_area,
namur,house,residence,125000.0,to_restore,not_specified,south,29.0,g,49.8112293,4.8700642,3,3.0,1,0,1,0,1,0,no_flooding_area,1850.0
namur,apartment,apartment,115000.0,normal,electricity,not_specified,72.0,g,50.5363077,4.65419491,3,1.0,1,1,0,1,0,0,(information_not_available),
namur,house,chalet,189900.0,normal,not_specified,not_specified,53.0,g,49.6277068,5.69681445,4,2.0,1,1,1,1,1,0,(information_not_available),
namur,house,residence,160000.0,not_specified,not_specified,not_specified,140.0,e,50.4719827,4.9935846,3,2.0,1,0,0,1,0,0,(information_not_available),
namur,house,bungalow,89900.0,normal,gas,not_specified,44.0,not_specified,50.30934,5.369215,4,1.0,1,0,1,1,0,0,(information_not_available),1991.0
namur,house,residence,260000.0,normal,gas,not_specified,127.0,b,50.47209408,4.60835806,2,3.0,1,2,0,0,0,0,(information_not_available),1850.0
namur,house,bungalow,215000.0,not_specified,gas,south_east,72.0,e,50.3415812,5.36791062,4,1.0,1,1,1,1,0,0,no_flooding_area,1976.0
namur,house,chalet,55000.0,not_specified,electricity,not_specified,50.0,not_specified,50.19238,4.834279,4,2.0,1,1,1,0,0,1,(information_not_available),
namur,house,bungalow,349000.0,not_specified,fuel_oil,west,115.0,e,50.4569305,4.81796247,4,3.0,1,1,1,1,1,0,no_flooding_area,1976.0
namur,house,cottage,265000.0,to_be_renovated,coal,north_east,23.0,f,50.2675807,5.0192792,4,4.0,1,2,1,1,1,0,no_flooding_area,1920.0
namur,house,residence,400000.0,normal,fuel_oil,not_specified,20.0,c,50.35009,4.96124,2,4.0,3,3,1,0,0,0,no_flooding_area,1800.0
namur,house,residence,175000.0,to_be_renovated,fuel_oil,north_west,172.0,d,50.1686547,4.40246619,2,2.0,1,2,1,1,1,0,(information_not_available),
namur,house,residence,260000.0,to_be_renovated,not_specified,east,248.0,not_specified,50.305511,4.70332004,4,4.0,1,2,1,1,1,0,(information_not_available),1899.0
namur,house,residence,170000.0,normal,not_specified,not_specified,162.0,d,50.25964755,4.31627795,2,3.0,1,2,0,0,0,0,(information_not_available),
namur,house,residence,149000.0,normal,fuel_oil,not_specified,130.0,e,50.2183,4.82455,4,1.0,1,1,1,1,0,0,(information_not_available),2014.0
namur,apartment,apartment,230000.0,normal,gas,not_specified,17.0,g,50.5646103,4.688003,2,2.0,1,1,0,0,1,0,(information_not_available),1966.0
namur,house,residence,45000.0,not_specified,not_specified,not_specified,340.0,g,50.4262951,4.6405274,3,2.0,1,0,0,1,0,0,(information_not_available),
namur,house,residence,275000.0,to_renovate,fuel_oil,not_specified,203.0,f,50.0614965,4.9780885,4,4.0,1,0,0,1,1,0,(information_not_available),
namur,house,residence,339000.0,to_be_renovated,fuel_oil,not_specified,127.0,e,50.528452,4.603259,4,5.0,1,1,0,1,1,0,(information_not_available),1970.0
namur,house,residence,295000.0,normal,fuel_oil,not_specified,259.0,f,50.1003926,4.9059609,3,2.0,1,0,0,1,1,0,(information_not_available),1985.0
namur,house,villa,499000.0,excellent,hot_air,south_east,16.0,a+,50.4288447,5.03279,4,4.0,2,2,1,1,1,1,no_flooding_area,2020.0
namur,house,residence,115000.0,not_specified,fuel_oil,not_specified,18.0,e,49.8635093,4.8853198,3,3.0,1,0,1,1,1,0,(information_not_available),
namur,house,residence,413092.0,new,not_specified,not_specified,184.0,not_specified,50.37686,4.77791,4,3.0,1,2,0,1,1,0,(information_not_available),
namur,house,residence,353618.0,new,not_specified,not_specified,126.0,not_specified,50.37686,4.77791,4,3.0,1,2,0,1,0,0,(information_not_available),
namur,house,residence,373658.0,new,not_specified,not_specified,147.0,not_specified,50.37686,4.77791,4,3.0,1,2,0,1,1,0,(information_not_available),
namur,house,residence,295000.0,normal,fuel_oil,south,16.0,c,50.3469971,5.1816181,4,4.0,1,2,1,1,0,0,no_flooding_area,1981.0
namur,house,residence,199000.0,to_be_renovated,fuel_oil,south_east,102.0,g,50.45738,4.81096,2,2.0,1,1,0,1,0,0,(information_not_available),1932.0
namur,house,residence,305000.0,excellent,not_specified,not_specified,150.0,not_specified,49.9988587,4.9502579,3,3.0,1,0,1,1,0,0,no_flooding_area,
namur,apartment,studio,85000.0,normal,not_specified,south_east,24.0,g,50.1259308,5.1844979,2,0.0,1,1,1,1,0,1,actual_flooding_area,
namur,house,residence,485000.0,normal,gas,north_west,237.0,b,50.4630907,4.6786862,4,3.0,2,2,1,1,1,0,(information_not_available),1825.0
namur,house,residence,383825.0,new,not_specified,not_specified,147.0,not_specified,50.37686,4.77791,4,4.0,1,2,0,1,0,0,(information_not_available),
namur,house,residence,250000.0,excellent,not_specified,not_specified,22.0,c,50.11065,4.9551,3,5.0,2,1,0,0,0,0,(information_not_available),
namur,house,residence,395000.0,not_specified,fuel_oil,not_specified,15.0,d,50.4833333,5.0833333,3,3.0,1,1,1,1,1,1,(information_not_available),
namur,house,residence,260000.0,not_specified,gas,not_specified,250.0,g,50.2551703,4.3126459,3,3.0,1,1,0,1,1,0,(information_not_available),
namur,house,residence,275000.0,normal,fuel_oil,not_specified,196.0,d,50.22282291,4.68310559,3,3.0,1,2,1,1,1,0,(information_not_available),
namur,house,residence,275000.0,not_specified,fuel_oil,south_east,140.0,d,50.4889183,5.0297755,3,3.0,1,2,1,0,1,0,(information_not_available),1997.0
namur,house,mixed_building,340000.0,normal,not_specified,not_specified,215.0,d,50.4505636,4.63183724,3,4.0,1,4,0,0,0,0,(information_not_available),
namur,apartment,apartment,304000.0,new,fuel_oil,west,95.0,a,50.4563673,4.871877,2,2.0,1,1,1,1,0,0,no_flooding_area,2025.0
namur,house,residence,325000.0,normal,fuel_oil,north_east,18.0,e,50.3453749,5.0922322,2,3.0,1,2,1,1,1,0,no_flooding_area,1952.0
namur,apartment,penthouse,395000.0,excellent,gas,not_specified,188.0,c,50.2340362,4.9169434,2,3.0,2,0,1,0,1,0,(information_not_available),
namur,house,residence,779000.0,normal,fuel_oil,not_specified,369.0,e,50.48526,4.75434,4,7.0,2,3,1,0,0,1,(information_not_available),
namur,house,residence,108000.0,to_be_renovated,not_specified,not_specified,75.0,f,50.2036429,4.84802818,4,2.0,1,1,1,1,0,0,(information_not_available),
namur,house,residence,285000.0,to_be_renovated,not_specified,south_west,146.0,g,50.2842928,4.41038317,4,2.0,1,0,0,1,1,0,(information_not_available),
namur,house,residence,890000.0,to_renovate,not_specified,south_west,16.0,f,50.4537403,4.8635983,3,4.0,2,2,1,1,1,0,(information_not_available),1930.0
namur,apartment,apartment,175000.0,normal,not_specified,not_specified,50.0,c,50.4663994,4.8625939,2,1.0,1,1,0,0,1,0,no_flooding_area,1970.0
namur,house,residence,185000.0,to_be_renovated,fuel_oil,not_specified,23.0,g,50.2235473,4.9588839,4,5.0,1,1,1,1,0,0,no_flooding_area,1850.0
namur,house,residence,299000.0,excellent,gas,not_specified,150.0,not_specified,50.4496829,4.8683561,2,3.0,1,0,1,1,1,0,no_flooding_area,2026.0
namur,house,villa,495000.0,normal,fuel_oil,south,221.0,e,50.32046,4.91206,4,4.0,2,2,1,1,1,0,(information_not_available),1991.0
namur,house,residence,350000.0,normal,fuel_oil,not_specified,168.0,c,50.2460666,4.8161879,4,3.0,1,0,1,1,1,0,(information_not_available),1992.0
namur,house,villa,555000.0,not_specified,fuel_oil,not_specified,260.0,c,50.24919,5.19571,4,4.0,1,2,1,1,1,0,(information_not_available),1998.0
namur,house,residence,130000.0,not_specified,fuel_oil,not_specified,226.0,f,50.200982,4.5311688,3,4.0,1,1,1,1,1,0,(information_not_available),1875.0
namur,house,residence,40000.0,normal,not_specified,not_specified,23.0,g,50.3647074,5.2395547,4,3.0,2,2,1,1,1,0,(information_not_available),
namur,house,villa,245000.0,to_be_renovated,not_specified,not_specified,166.0,d,50.3121996,4.54075548,3,3.0,1,0,0,1,1,0,(information_not_available),
namur,house,residence,365000.0,not_specified,fuel_oil,west,150.0,d,50.2127777,4.808074,2,3.0,1,5,1,0,0,0,no_flooding_area,1900.0
namur,house,residence,560000.0,new,fuel_oil,not_specified,264.0,a,50.1003926,4.9059609,4,4.0,3,2,1,1,0,0,no_flooding_area,2025.0
namur,house,residence,169000.0,to_be_renovated,gas,not_specified,16.0,f,50.1650193,5.2135602,4,3.0,1,0,1,1,1,0,no_flooding_area,1918.0
namur,house,villa,790000.0,excellent,fuel_oil,not_specified,16.0,c,50.58374,4.77469,4,4.0,3,2,1,1,1,1,no_flooding_area,1900.0
namur,house,residence,395000.0,excellent,gas,not_specified,185.0,not_specified,50.4497663,4.8681796,3,3.0,1,0,1,1,1,0,no_flooding_area,
namur,house,residence,278000.0,normal,fuel_oil,not_specified,17.0,d,50.157421,5.0685485,4,2.0,1,1,1,1,0,0,no_flooding_area,1963.0
namur,house,residence,145000.0,to_be_renovated,wood,not_specified,203.0,f,50.07062335,4.50092848,4,3.0,1,1,0,1,1,0,no_flooding_area,
namur,house,residence,125000.0,to_be_renovated,fuel_oil,north_east,31.0,g,50.2931193,4.4844147,3,3.0,1,0,0,1,0,0,low_risk,
namur,house,residence,395000.0,excellent,fuel_oil,not_specified,175.0,c,50.0988595,5.010168,4,3.0,1,0,1,1,1,1,(information_not_available),2008.0
namur,house,villa,390000.0,not_specified,fuel_oil,not_specified,373.0,d,50.5450157,4.9778448,4,3.0,1,1,1,1,1,0,(information_not_available),
namur,house,residence,420000.0,not_specified,fuel_oil,south,165.0,e,50.2376449,4.89401665,4,3.0,1,1,1,1,1,0,(information_not_available),1983.0
namur,house,mixed_building,395000.0,not_specified,gas,west,15.0,e,50.4712797,4.8666968,2,3.0,1,2,0,0,1,0,(information_not_available),1930.0
namur,house,mixed_building,210000.0,normal,fuel_oil,west,219.0,not_specified,50.41460043,4.88681,3,3.0,1,5,1,1,1,0,(information_not_available),1875.0
namur,house,residence,199000.0,not_specified,not_specified,not_specified,50.0,not_specified,50.43362,5.004446,3,2.0,1,0,0,0,0,0,(information_not_available),2025.0
namur,apartment,apartment,299000.0,excellent,gas,not_specified,89.0,a,50.4672403,4.8710555,2,2.0,1,0,1,1,1,0,(information_not_available),2021.0
namur,house,residence,399000.0,not_specified,gas,south,150.0,c,50.5022173,4.8760877,2,4.0,1,2,1,1,1,0,no_flooding_area,2002.0
namur,house,chalet,160000.0,not_specified,not_specified,not_specified,53.0,d,50.29730112,5.31784937,4,2.0,1,1,1,0,0,0,no_flooding_area,1979.0
namur,house,chalet,230000.0,not_specified,not_specified,not_specified,53.0,c,50.29861699,5.31855211,4,2.0,1,1,1,0,0,0,no_flooding_area,2023.0
namur,house,residence,495000.0,not_specified,fuel_oil,south_east,180.0,d,50.28801638,5.31490629,4,4.0,1,2,0,1,0,0,no_flooding_area,2002.0
namur,house,residence,444892.0,new,not_specified,not_specified,184.0,not_specified,50.2808581,4.9710519,4,3.0,1,2,0,1,1,0,(information_not_available),
namur,house,residence,417813.0,new,not_specified,not_specified,154.0,not_specified,50.2808581,4.9710519,4,4.0,1,2,0,1,1,0,(information_not_available),
namur,house,residence,434312.0,new,not_specified,not_specified,156.0,not_specified,50.3363,4.98662,4,3.0,2,2,0,1,1,0,(information_not_available),
namur,house,residence,405758.0,new,not_specified,not_specified,147.0,not_specified,50.3363,4.98662,4,3.0,1,2,0,1,1,0,(information_not_available),
namur,house,villa,330000.0,not_specified,fuel_oil,not_specified,155.0,c,50.19306145,4.5492821,4,4.0,1,2,1,0,1,0,(information_not_available),
namur,house,residence,427925.0,new,not_specified,not_specified,147.0,not_specified,50.3363,4.98662,4,4.0,1,2,0,1,0,0,(information_not_available),
namur,house,residence,457863.0,new,not_specified,not_specified,190.0,not_specified,50.3363,4.98662,4,4.0,2,2,0,1,0,0,(information_not_available),
namur,house,residence,229000.0,normal,fuel_oil,north_east,30.0,d,50.2602151,4.8242714,3,4.0,1,1,1,1,1,0,no_flooding_area,1850.0
namur,house,residence,199000.0,to_be_renovated,fuel_oil,south,18.0,f,50.465089,4.6210349,3,3.0,1,1,1,1,0,0,no_flooding_area,1980.0
namur,apartment,apartment,205000.0,not_specified,not_specified,not_specified,65.0,a,50.5742906,4.7016542,1,3.0,1,0,1,1,0,0,(information_not_available),2028.0
namur,apartment,apartment,235000.0,not_specified,not_specified,not_specified,62.0,a,50.5742906,4.7016542,1,3.0,1,0,1,1,0,0,(information_not_available),2028.0
namur,apartment,apartment,225000.0,not_specified,not_specified,not_specified,59.0,a,50.5742906,4.7016542,1,3.0,1,0,1,1,0,0,(information_not_available),2028.0
namur,apartment,apartment,270000.0,not_specified,not_specified,not_specified,74.0,a,50.5742906,4.7016542,1,3.0,1,0,1,1,0,0,(information_not_available),2028.0
namur,house,villa,475000.0,excellent,not_specified,not_specified,116.0,a,50.58092,4.94767,3,3.0,1,0,1,1,1,0,(information_not_available),2019.0
namur,apartment,studio,99000.0,not_specified,fuel_oil,south,33.0,c,50.4626738,4.8660581,4,3.0,1,1,0,0,0,0,(information_not_available),
namur,house,residence,110000.0,not_specified,not_specified,south,50.0,f,50.21479,4.82904,2,2.0,1,1,1,1,0,0,no_flooding_area,1976.0
namur,apartment,apartment,185000.0,not_specified,gas,not_specified,80.0,b,50.2340362,4.9169434,1,2.0,1,1,1,0,1,0,no_flooding_area,1965.0
namur,house,residence,299000.0,not_specified,fuel_oil,not_specified,295.0,e,50.2721114,4.89926,3,5.0,2,2,0,1,1,0,no_flooding_area,1875.0
namur,house,villa,650000.0,normal,fuel_oil,south_west,160.0,e,50.37825,4.89876,4,3.0,1,1,1,1,1,0,(information_not_available),1975.0
namur,house,residence,245000.0,normal,fuel_oil,not_specified,15.0,c,50.3739425,4.7054288,4,2.0,1,1,1,1,0,0,no_flooding_area,
namur,house,mixed_building,650000.0,normal,gas,not_specified,15.0,e,50.421206,4.8633172,4,3.0,1,0,0,0,1,0,(information_not_available),
namur,apartment,apartment,119000.0,not_specified,fuel_oil,not_specified,133.0,d,50.4426813,4.6735065,3,2.0,1,0,0,0,0,0,(information_not_available),
namur,house,residence,400200.0,new,not_specified,not_specified,172.0,not_specified,50.39859,4.65956,4,3.0,2,2,0,1,1,0,(information_not_available),
namur,house,residence,343000.0,new,not_specified,not_specified,147.0,not_specified,50.39859,4.65956,4,3.0,1,2,0,1,1,0,(information_not_available),
